nicht	R:OTHER	nichts
gut	R:MORPH	Gutes
bedeutet	-	-
für	-	-
Südafrika	-	-
.	-	-
		
Es	-	-
ist	-	-
auch	-	-
eine	R:DET:FORM	ein
negative	R:ADJ:FORM	negativer
Blick	-	-
auf	-	-
die	-	-
Ekonomie	R:SPELL	Ökonomie
von	-	-
Südafrika	-	-
.	-	-
		
Touristen	-	-
besuchen	-	-
nicht	U:PART	
eine	R:DET	kein
Land	-	-
wo	M:PUNCT	,
Kriminalität	-	-
ganz	-	-
hoch	-	-
ist	-	-
.	-	-
		
Die	-	-
Leben	-	-
von	-	-
diese	R:DET:FORM	diesen
Leute	R:NOUN:FORM	Leuten
sind	-	-
dann	-	-
immer	-	-
in	-	-
gefähr	R:SPELL	Gefahr
.	-	-
		
Sie	-	-
werden	-	-
nicht	-	-
nacht	R:OTHER	in
so	-	-
ein	-	-
Land	-	-
kommen	-	-
und	-	-
deshalb	-	-
vershlecht	R:SPELL	verschlechtert
das	R:DET:FORM	die
Ekonomie	R:NOUN	Wirtschaft
diese	R:DET:FORM	dieses
Land	R:NOUN:FORM	Landes
.	-	-
		
Kriminalität	-	-
verbesser	R:VERB	verbessert
auch	-	-
nicht	-	-
die	R:DET:FORM	das
Leben	-	-
von	-	-
die	R:DET:FORM	den
Leute	R:NOUN:FORM	Leuten
die	M:PUNCT	,
in	-	-
Südafrika	-	-
Leben	R:ORTH	leben
.	-	-
		
Manche	-	-
Leute	-	-
Entschieden	R:ORTH	entschieden
sich	-	-
nach	R:ADP	in
eine	R:DET:FORM	ein
andere	R:ADJ:FORM	anderes
Land	-	-
zu	-	-
zogen	R:VERB:FORM	ziehen
und	-	-
eine	R:DET:FORM	ein
andere	R:ADJ:FORM	anderes
Leben	-	-
zu	-	-
finden	-	-
.	-	-
		
Leute	-	-
wie	-	-
Artzen	R:SPELL	Ärzte
,	-	-
Lehrers	R:OTHER	Lehrer
usw	R:SPELL	usw.
gehen	-	-
nach	R:ADP	in
andere	-	-
Länder	-	-
eine	R:DET:FORM	ein
besseres	-	-
Leben	-	-
zu	-	-
finden	-	-
und	-	-
deshalb	-	-
verschlecht	R:SPELL	verschlechtert
die	M:PRON	sich
Ekonomie	R:SPELL	Ökonomie
weiter	-	-
.	-	-
		
Hier	-	-
bleibt	-	-
nur	-	-
ein	R:DET:FORM	eine
kleines	R:ADJ:FORM	kleine
Zahl	-	-
von	-	-
Leute	R:NOUN:FORM	Leuten
die	M:PUNCT	,
als	-	-
Artzen	R:SPELL	Ärzte
usw	R:SPELL	usw.
arbeiten	-	-
kann	-	-
.	-	-
		
Die	-	-
Todeszahl	R:NOUN:FORM	Todeszahlen
wurden	-	-
auch	-	-
immer	-	-
hoher	R:ADJ:FORM	höher
wegen	-	-
die	R:DET:FORM	der
Kriminalität	-	-
in	-	-
Südafrika	-	-
.	-	-
		
Immer	-	-
mehr	-	-
Menschen	-	-
sterben	-	-
weil	M:PUNCT	,
die	-	-
Täter	-	-
nicht	-	-
schwer	-	-
genug	-	-
gestraft	R:VERB	bestraft
wurden	-	-
.	-	-
		
Manche	-	-
bleibt	R:VERB:FORM	bleiben
nur	-	-
für	-	-
eine	R:DET:FORM	einen
Monat	-	-
in	R:ADP	im
Gefängnis	-	-
und	-	-
danach	R:WO	kommen danach
kommen	R:WO	kommen danach
Sie	U:PRON	
wieder	-	-
zuruck	R:SPELL	zurück
ins	R:ADP	in
Geschellschaft	R:SPELL	Gesellschaft
.	-	-
		
Das	-	-
bedeutet	-	-
auch	-	-
nicht	R:OTHER	nichts
etwas	R:OTHER	Gutes
gut	R:OTHER	Gutes
für	-	-
die	-	-
normalen	-	-
Menschen	-	-
weil	M:PUNCT	,
Sie	R:ORTH	sie
dann	-	-
nicht	-	-
von	R:ADP	vom
Gerecht	R:NOUN	Recht
geschutz	R:SPELL	geschützt
wurden	-	-
.	-	-
		
Die	-	-
Menschen	-	-
verlieren	-	-
auch	-	-
ihre	R:DET:FORM	ihr
Vertrauen	-	-
in	-	-
das	-	-
Gerecht	R:NOUN	Rechtssystem
System	R:NOUN	Rechtssystem
.	-	-
		
Viele	-	-
Leute	-	-
in	-	-
die	R:DET:FORM	der
Politzei	R:SPELL	Polizei
sind	-	-
heutzutage	-	-
teil	R:ORTH	Teil
von	-	-
Kriminalität	M:DET	der
weil	M:PUNCT	,
Sie	-	-
nicht	R:OTHER	keine
angst	R:ORTH	Angst
haben	U:AUX	
für	R:ADP	vor
dem	-	-
Gerecht	R:OTHER	Gesetz haben
.	-	-
		
Sie	-	-
wurden	-	-
beeinflußt	R:MORPH	beeinflusst
von	-	-
Kriminale	R:SPELL	Kriminellen
und	-	-
machen	-	-
dann	-	-
nicht	-	-
die	-	-
richtige	-	-
entscheidung	R:ORTH	Entscheidung
.	-	-
		
Sie	-	-
verdienen	-	-
auch	-	-
mehr	-	-
Geld	-	-
durch	R:OTHER	dadurch
teil	M:PUNCT	, Teil
von	-	-
eine	R:DET:FORM	einem
Kriminale	R:SPELL	kriminellen
System	-	-
zu	-	-
sein	-	-
.	-	-
		
Für	-	-
manche	-	-
Leute	-	-
sind	R:AUX:FORM	ist
Kriminalität	-	-
die	R:DET:FORM	der
einzige	-	-
ausweg	R:ORTH	Ausweg
weil	M:PUNCT	,
da	-	-
keine	-	-
Arbeit	-	-
für	-	-
Sie	R:ORTH	sie
sind	R:AUX:FORM	ist
.	-	-
		
Sie	-	-
mussen	R:SPELL	müssen
Nahrung	-	-
und	-	-
Kleider	-	-
bekommen	-	-
und	-	-
deshalb	-	-
nehmen	-	-
Sie	-	-
von	-	-
ander	R:ADJ:FORM	anderen
Leute	R:NOUN:FORM	Leuten
.	-	-
		
Sie	-	-
bekommen	-	-
Geld	-	-
und	-	-
wertvolle	-	-
Artikels	R:NOUN:FORM	Artikel
von	-	-
andere	R:ADJ:FORM	anderen
Leute	R:NOUN:FORM	Leuten
.	-	-
		
Sie	-	-
verkaufen	-	-
dann	-	-
diese	-	-
Artikeln	R:NOUN:FORM	Artikel
,	-	-
Geld	M:SCONJ	um
zu	-	-
bekommen	-	-
.	-	-
		
Ich	-	-
denke	-	-
die	M:PUNCT	,
Arbeitslösigkeitproblem	R:SPELL	Arbeitslosigkeitsprobleme
spielt	R:VERB:FORM	spielen
eine	-	-
große	-	-
Rolle	-	-
in	R:ADP	bei
diese	R:DET:FORM	diesem
Problem	-	-
.	-	-
		
Die	-	-
Leute	-	-
sind	-	-
sehr	-	-
ärm	R:SPELL	arm
und	-	-
verhüngern	R:SPELL	verhungern
.	-	-
		
Sie	-	-
konnen	R:SPELL	können
keine	R:DET:FORM	keinen
Job	-	-
finden	-	-
und	-	-
machen	-	-
dann	-	-
was	M:PUNCT	,
Sie	-	-
am	-	-
besten	-	-
kennen	-	-
.	-	-
		
Sie	-	-
ermordet	R:VERB:FORM	ermorde
und	M:PRON	jemanden
nehmen	-	-
von	-	-
ändern	R:MORPH	anderen
.	-	-
		
Kriminalität	-	-
zahlt	-	-
sich	-	-
nicht	-	-
aus	-	-
weil	M:PUNCT	,
es	-	-
ein	R:DET:FORM	eine
negative	-	-
Handlung	-	-
ist	-	-
.	-	-
		
Nicht	-	-
nur	-	-
für	-	-
sich	-	-
selbst	-	-
aber	R:OTHER	, sondern
auch	-	-
für	-	-
das	R:DET:FORM	die
ganze	-	-
Geschellschaft	R:SPELL	Gesellschaft
und	-	-
Land	M:DET	das
.	-	-
		
Die	-	-
Kindern	R:NOUN:FORM	Kinder
die	M:PUNCT	,
in	-	-
Südafrika	-	-
erwachsen	-	-
wurden	-	-
haben	M:PUNCT	,
keine	M:OTHER	, wie es aussieht ,
gute	-	-
Zukunft	-	-
nach	U:OTHER	
auszusehen	U:OTHER	
.	-	-
		
Viele	-	-
Eltern	-	-
nehmen	-	-
ihre	-	-
Kindern	R:NOUN:FORM	Kinder
nach	R:ADP	in
eine	R:DET:FORM	ein
anderen	R:ADJ:FORM	anderes
Land	-	-
weil	M:PUNCT	,
Sie	-	-
da	-	-
eine	-	-
gute	-	-
Zukunft	-	-
bekommen	-	-
kann	R:AUX:FORM	können
.	-	-
		
Als	R:SCONJ	Wenn
die	M:PRON	sich
Ekonomie	R:SPELL	Ökonomie
verschlecht	R:SPELL	verschlechtert
dann	M:PUNCT	,
sind	R:AUX:FORM	ist
da	-	-
auch	-	-
immer	-	-
weniger	-	-
Arbeit	-	-
für	-	-
Leute	-	-
die	M:PUNCT	,
hier	-	-
wohnen	-	-
,	-	-
weil	-	-
keine	-	-
Touristen	-	-
hier	R:OTHER	herkommen
kommen	R:OTHER	herkommen
.	-	-
		
Touristen	-	-
besorgen	-	-
Geld	-	-
für	-	-
eine	R:DET:FORM	ein
Land	-	-
und	-	-
deshalb	-	-
ist	-	-
es	-	-
gut	-	-
wenn	M:PUNCT	,
Sie	-	-
hier	M:PRON	uns
besuchen	-	-
.	-	-
		
Es	-	-
ist	-	-
aber	-	-
nicht	-	-
gut	-	-
wenn	M:PUNCT	,
Touristen	-	-
nicht	-	-
nach	R:ADP	in
einer	R:DET:FORM	ein
Land	-	-
kommen	-	-
will	R:AUX:FORM	wollen
,	-	-
weil	-	-
Sie	-	-
eine	R:DET:FORM	einen
negative	R:ADJ:FORM	negativen
Blick	-	-
von	R:ADP	auf
einer	R:DET:FORM	ein
Land	-	-
haben	-	-
.	-	-
		
Diese	R:DET:FORM	Dieses
Problem	-	-
kann	-	-
aufgelost	R:SPELL	aufgelöst
wird	R:OTHER	werden , den Menschen
durch	R:OTHER	werden , den Menschen
mehr	-	-
Arbeit	-	-
für	U:OTHER	
Menschen	U:OTHER	
zu	-	-
geben	-	-
.	-	-
		
Leute	-	-
konnen	R:SPELL	können
auch	-	-
mehr	-	-
Geld	-	-
verdienen	-	-
für	-	-
dem	R:DET:FORM	den
Beitrag	-	-
den	M:PUNCT	,
Sie	-	-
für	-	-
die	-	-
Gesellschaft	-	-
leisten	-	-
.	-	-
		
Kriminaliät	R:SPELL	Kriminalität
ist	-	-
eine	R:DET:FORM	ein
Negatives	R:ORTH	negatives
Bild	-	-
für	-	-
Südafrika	-	-
und	-	-
deshalb	-	-
zahlt	-	-
es	-	-
nicht	-	-
.	-	-
		
Die	-	-
finanzielle	-	-
Entlohnung	-	-
eines	-	-
Menschen	-	-
sollte	-	-
dem	-	-
Beitrag	-	-
entsprechen	-	-
,	-	-
den	-	-
er	-	-
/	-	-
sie	-	-
für	-	-
die	-	-
Gesellschaft	-	-
geleistet	-	-
hat	-	-
.	-	-
		
Solcher	M:DET	Ein solcher
Satz	-	-
gibt	-	-
einem	-	-
eine	-	-
Idee	-	-
der	-	-
Gerechtigkeit	-	-
,	-	-
d.	-	-
h.	-	-
,	U:PUNCT	
ein	-	-
Ziel	-	-
,	-	-
das	-	-
der	-	-
Wirklichkeit	-	-
nicht	-	-
entspricht	-	-
.	-	-
		
Es	-	-
bedeutet	-	-
,	-	-
dass	-	-
man	-	-
nicht	-	-
über	-	-
was	M:PUNCT	,
ist	-	-
,	-	-
sondern	-	-
über	-	-
was	M:PUNCT	,
sollte	M:AUX	sein
nachdenkt	M:PUNCT	,
.	-	-
		
Zuerst	-	-
soll	-	-
man	-	-
bemerken	-	-
,	-	-
dass	-	-
in	-	-
der	-	-
heutigen	-	-
Gesellschaft	-	-
Entlohnung	-	-
und	-	-
Beitrag	-	-
weit	-	-
von	R:ORTH	voneinander
einander	R:ORTH	voneinander
entfernt	-	-
sind	-	-
;	-	-
		
tatsächlich	-	-
soll	-	-
man	-	-
nicht	-	-
daran	-	-
zweifeln	-	-
.	-	-
		
Obendrein	-	-
soll	-	-
man	-	-
sich	-	-
fragen	-	-
,	-	-
ob	-	-
solcher	M:DET	ein
Zusammenhang	-	-
gerecht	-	-
wäre	-	-
und	-	-
was	-	-
es	-	-
offensichtlich	-	-
über	-	-
die	-	-
Rolle	-	-
des	-	-
Gelds	-	-
in	-	-
der	-	-
Gliederung	-	-
der	-	-
Arbeit	-	-
in	-	-
verschiedenen	-	-
Berufen	-	-
machen	-	-
kann	-	-
.	-	-
		
Schon	-	-
im	-	-
zweiten	-	-
Buch	-	-
von	-	-
"	-	-
Der	-	-
Staat	-	-
"	-	-
sagte	-	-
Plato	-	-
,	-	-
dass	-	-
wir	-	-
alle	-	-
den	-	-
anderen	-	-
brauchten	-	-
;	-	-
		
ein	-	-
ziemlich	-	-
banaler	-	-
Satz	-	-
,	-	-
der	-	-
trotzdem	-	-
die	-	-
Gliederung	-	-
der	-	-
Arbeit	-	-
immer	-	-
justifiziert	R:VERB	gerechtfertigt
hat	-	-
.	-	-
		
Wenn	-	-
man	-	-
allein	-	-
nicht	-	-
erleben	R:VERB	überleben
kann	-	-
,	-	-
gibt	-	-
es	-	-
keine	-	-
andere	-	-
Lösung	-	-
als	-	-
eine	-	-
Trennung	-	-
des	-	-
Voks	R:SPELL	Volks
in	-	-
besonderen	R:ADJ:FORM	besondere
Berufen	R:NOUN:FORM	Berufe
.	-	-
		
Im	-	-
Staat	-	-
von	-	-
Plato	-	-
ist	-	-
diese	-	-
Trennung	-	-
mit	-	-
den	-	-
persönnlichen	R:SPELL	persönlichen
Fähigkeiten	-	-
verbunden	-	-
.	-	-
		
Hier	-	-
kann	-	-
Plato	-	-
uns	-	-
helfen	U:VERB	
in	-	-
unserem	-	-
Nachdenken	-	-
.	M:VERB	helfen
		
Die	-	-
Gerechtigkeit	-	-
des	-	-
Staates	-	-
ist	-	-
wegen	-	-
dieser	-	-
Trennung	-	-
sicher	-	-
geworden	-	-
.	-	-
		
Wenn	-	-
jeder	-	-
naturelle	R:SPELL	natürliche
Fähigkeiten	-	-
hat	-	-
,	-	-
die	-	-
nicht	-	-
mit	-	-
der	-	-
Gesellschaft	-	-
verbunden	-	-
sind	-	-
,	-	-
ist	-	-
der	-	-
Entspruch	R:SPELL	Einspruch
mit	-	-
der	-	-
Entlohnung	-	-
die	-	-
einzige	-	-
Lösung	-	-
der	-	-
Gesellschaft	-	-
,	-	-
diese	-	-
Fähigkeiten	-	-
anzuerkennen	-	-
.	-	-
		
Der	-	-
Staat	-	-
ist	-	-
wie	-	-
der	-	-
menschliche	-	-
Körper	-	-
gegliedert	-	-
und	-	-
jeder	-	-
kann	-	-
seinen	-	-
Platz	-	-
finden	-	-
.	-	-
		
Wenn	-	-
der	-	-
Staat	-	-
diesen	-	-
Zusammenhang	-	-
als	-	-
Grundgesetzt	R:SPELL	Grundgesetz
etablieren	-	-
kann	-	-
,	-	-
wird	-	-
er	-	-
nur	-	-
zum	-	-
Spiegel	-	-
der	-	-
naturellen	R:SPELL	natürlichen
Ordnung	-	-
.	-	-
		
Diese	-	-
Gerechtigkeit	-	-
ist	-	-
untrennbar	-	-
von	-	-
der	-	-
Darstellung	-	-
angeborenen	R:ADJ:FORM	angeborener
Fähigkeiten	-	-
.	-	-
		
Ist	-	-
dieser	-	-
Zusammenhang	-	-
zwischen	-	-
Beitrag	-	-
und	-	-
Entlohnung	-	-
noch	-	-
gültig	-	-
,	-	-
wenn	-	-
die	-	-
Gliederung	-	-
in	-	-
verschidenen	R:SPELL	verschiedenen
Gruppen	-	-
von	-	-
Menschen	-	-
mit	-	-
anderen	-	-
Gründen	-	-
verbunden	-	-
ist	-	-
?	-	-
		
In	-	-
seinen	-	-
"	-	-
Handschriften	-	-
von	-	-
1844	-	-
"	-	-
hat	-	-
Karl	-	-
Marx	-	-
darüber	-	-
nachgedacht	-	-
.	-	-
		
Diese	-	-
Gliederung	-	-
ist	-	-
im	-	-
kapitalistischen	-	-
System	-	-
enthalten	-	-
.	-	-
		
Es	-	-
handelt	-	-
sich	-	-
nicht	-	-
mehr	-	-
um	-	-
irgendeine	-	-
Fähigkeiten	R:NOUN:FORM	Fähigkeit
,	-	-
sondern	-	-
um	-	-
die	-	-
wirtschafliche	R:SPELL	wirtschaftliche
Notwendigkeit	-	-
und	-	-
das	-	-
Wesen	-	-
des	-	-
Kapitalismus	-	-
.	-	-
		
Der	-	-
sogennante	R:SPELL	sogenannte
Entspruch	R:SPELL	Einspruch
ist	-	-
die	-	-
Ideologie	-	-
,	-	-
die	-	-
dem	-	-
Volk	-	-
gegeben	-	-
ist	-	-
,	-	-
um	-	-
ihn	-	-
zu	-	-
trösten	-	-
und	-	-
ihn	R:PRON	es
besser	-	-
zu	-	-
kontrollieren	-	-
.	-	-
		
Auf	-	-
jeden	-	-
Fall	-	-
bleibt	-	-
die	-	-
Gerechtigkeit	-	-
nur	-	-
zum	-	-
Schein	-	-
.	-	-
		
Am	-	-
Ende	-	-
der	-	-
dritten	-	-
Handschrift	-	-
beschreibt	-	-
Karl	-	-
Marx	-	-
das	-	-
Geld	-	-
als	-	-
etwas	-	-
,	-	-
das	-	-
alles	-	-
verwechseln	-	-
und	-	-
konvertieren	-	-
kann	-	-
.	-	-
		
Der	-	-
Arbeiter	-	-
gibt	-	-
dem	-	-
Unternehmer	-	-
seine	-	-
Werkkraft	-	-
und	-	-
bekommt	-	-
eine	-	-
Zahl	-	-
,	-	-
d.	-	-
h.	-	-
ein	-	-
abstraktes	-	-
und	-	-
minderwertiges	-	-
Objekt	-	-
.	-	-
		
Gibt	-	-
es	-	-
noch	-	-
eine	-	-
Lösung	-	-
für	-	-
die	-	-
Gerechtigkeit	-	-
?	-	-
		
In	-	-
der	-	-
klassenlosen	-	-
Gesellschaft	-	-
soll	-	-
die	-	-
Gliederung	-	-
der	-	-
Berufen	R:NOUN:FORM	Berufe
verschwinden	-	-
.	-	-
		
Die	-	-
Produktion	-	-
wird	-	-
keine	-	-
finanzielle	-	-
Notwendigkeit	-	-
mehr	-	-
sein	-	-
,	-	-
sondern	-	-
eine	-	-
schöpferige	R:SPELL	schöpferische
Freiheit	-	-
.	-	-
		
Man	-	-
soll	-	-
jetzt	-	-
wieder	-	-
zur	-	-
Wirklichkeit	-	-
gehen	-	-
;	-	-
		
Lenin	-	-
gebrauchte	-	-
dieses	-	-
Zitat	-	-
von	-	-
Goethes	-	-
"	-	-
Faust	-	-
"	-	-
:	-	-
		
"	-	-
Grau	-	-
,	-	-
teurer	-	-
Freund	-	-
,	-	-
ist	-	-
alle	-	-
Theorie	-	-
,	U:PUNCT	
und	-	-
grün	-	-
des	-	-
Lebens	-	-
goldner	-	-
Baum	-	-
"	R:WO	. "
.	R:WO	. "
		
Mit	-	-
der	-	-
Behauptung	-	-
,	-	-
dass	-	-
die	-	-
meisten	-	-
Universitätsabschlüsse	-	-
nicht	-	-
praxisorientiert	-	-
sind	-	-
,	-	-
bin	-	-
ich	-	-
nicht	-	-
ganz	-	-
einverstanden	-	-
.	-	-
		
Diese	-	-
Behauptung	-	-
trifft	-	-
meiner	-	-
Meinung	-	-
nach	-	-
einige	M:ADP	auf
Universitätsabschlüsse	-	-
zu	-	-
,	-	-
aber	-	-
im	-	-
Allgemeinen	-	-
sind	-	-
die	-	-
meisten	-	-
Abschlüsse	-	-
sehr	-	-
brauchbar	-	-
und	-	-
deswegen	-	-
von	-	-
hohem	-	-
Wert	-	-
.	-	-
		
In	-	-
Dänemark	-	-
gibt	-	-
es	-	-
verschiedene	-	-
Arten	-	-
von	-	-
Universitäten	-	-
,	-	-
zum	-	-
Beispiel	-	-
die	-	-
allgemeine	-	-
Universität	-	-
,	-	-
die	-	-
technische	-	-
Universität	-	-
und	-	-
die	-	-
Wirtschaftsuniversität	-	-
.	-	-
		
Meiner	-	-
Meinung	-	-
nach	-	-
sind	-	-
die	-	-
meisten	-	-
Ausbildungen	-	-
der	-	-
letzten	-	-
zwei	-	-
Arten	-	-
von	-	-
Universitäten	-	-
im	-	-
Arbeitsleben	-	-
sehr	-	-
brauchbar	-	-
.	-	-
		
Viele	-	-
Studien	-	-
an	-	-
der	-	-
allgemeinen	-	-
Universität	-	-
sind	-	-
aber	-	-
weniger	-	-
brauchbar	-	-
.	-	-
		
An	-	-
der	-	-
allgemeinen	-	-
Universität	-	-
kann	-	-
man	-	-
zum	-	-
Beispiel	-	-
Medizin	-	-
oder	-	-
Rechtswissenschaft	-	-
studieren	-	-
.	-	-
		
In	-	-
der	-	-
dänischen	-	-
Gesellschaft	-	-
werden	-	-
diese	-	-
Ausbildungen	-	-
sehr	R:OTHER	stark
nachgefragt	-	-
,	-	-
weil	-	-
es	U:PRON	
zur	-	-
Zeit	-	-
ein	R:DET:FORM	einen
Mangel	-	-
an	-	-
diesen	-	-
Fachkräften	-	-
besteht	-	-
.	-	-
		
Man	-	-
kann	-	-
aber	-	-
auch	-	-
zum	-	-
Beispiel	-	-
Sprachwissenschaft	-	-
,	-	-
Kulturwissenschaft	-	-
und	-	-
viele	-	-
andere	-	-
Bereiche	-	-
studieren	-	-
,	-	-
die	-	-
in	-	-
der	-	-
Gesellschaft	-	-
weniger	-	-
nachgefragt	-	-
werden	-	-
.	-	-
		
Zum	-	-
Beispiel	-	-
kann	-	-
man	-	-
mit	-	-
einem	-	-
allgemeinen	-	-
sprachwissenschaftlichen	-	-
Universitätsabschluss	-	-
nur	-	-
an	-	-
den	-	-
Gymnasien	-	-
unterrichten	-	-
,	U:PUNCT	
und	-	-
dies	-	-
nur	-	-
wenn	M:PUNCT	,
man	-	-
eine	-	-
"	-	-
normale	-	-
"	-	-
Sprache	-	-
,	U:PUNCT	
wie	-	-
Deutsch	-	-
oder	-	-
Englisch	-	-
,	U:PUNCT	
studiert	-	-
hat	-	-
.	-	-
		
Hat	-	-
man	-	-
aber	-	-
Chinesisch	-	-
oder	-	-
Russisch	-	-
studiert	-	-
,	-	-
hat	-	-
man	-	-
wenigere	R:SPELL	weniger
Möglichkeiten	-	-
,	-	-
einen	-	-
Job	-	-
zu	-	-
finden	-	-
.	-	-
		
Damit	-	-
entsteht	-	-
die	-	-
Gefahr	-	-
,	-	-
dass	-	-
man	-	-
sich	-	-
einfach	-	-
nur	-	-
zur	-	-
Arbeitslosigkeit	-	-
ausbildet	-	-
oder	-	-
dass	-	-
man	-	-
nach	-	-
Abschluss	-	-
der	-	-
Ausbildung	-	-
eine	-	-
Arbeit	-	-
in	-	-
einem	-	-
ganz	-	-
anderen	-	-
Bereich	-	-
finden	-	-
muss	-	-
.	-	-
		
Die	-	-
Verantwortung	-	-
dafür	-	-
,	-	-
dass	-	-
man	-	-
gute	-	-
Möglichkeiten	-	-
hat	-	-
,	-	-
einen	-	-
Job	-	-
zu	-	-
finden	-	-
,	-	-
trägt	-	-
der	-	-
Student	-	-
natürlich	-	-
selbst	-	-
.	-	-
		
Meiner	-	-
Meinung	-	-
nach	-	-
vergessen	-	-
viele	-	-
Studienanfänger	-	-
zu	-	-
untersuchen	-	-
,	-	-
wie	-	-
ihre	-	-
Jobmöglichkeiten	-	-
nach	-	-
Unitversitätsabschluss	R:SPELL	Universitätsabschluss
aussehen	-	-
und	-	-
sie	-	-
wählen	-	-
deshalb	-	-
ihr	-	-
Studium	-	-
auf	-	-
der	-	-
Basis	-	-
von	-	-
Interesse	-	-
.	-	-
		
Natürlich	-	-
ist	-	-
es	-	-
auch	-	-
sehr	-	-
wichtig	-	-
,	-	-
dass	-	-
man	-	-
ein	-	-
Interesse	-	-
an	-	-
dem	-	-
Bereich	-	-
hat	-	-
,	-	-
weil	-	-
man	-	-
nach	-	-
Universitätsabscluhss	R:SPELL	Universitätsabschluss
viele	-	-
Jahre	-	-
innerhalb	-	-
diesem	R:DET:FORM	dieses
Bereich	R:NOUN:FORM	Bereichs
arbeiten	-	-
muss	-	-
.	-	-
		
Man	-	-
muss	-	-
aber	-	-
mehrere	-	-
Aspekte	-	-
untersuchen	-	-
,	-	-
bevor	-	-
man	-	-
mit	-	-
dem	-	-
Studium	-	-
anfängt	-	-
.	-	-
		
Als	-	-
ich	-	-
mit	-	-
meiner	-	-
Ausbildung	-	-
angefangen	-	-
habe	-	-
,	-	-
war	-	-
es	-	-
für	-	-
mich	-	-
sehr	-	-
wichtig	-	-
,	-	-
dass	-	-
die	-	-
Ausbildung	-	-
in	-	-
der	-	-
Praxis	-	-
verwendet	-	-
werden	-	-
konnte	-	-
und	-	-
dass	-	-
ich	-	-
auf	-	-
die	-	-
wirkliche	-	-
Welt	-	-
vorbereitet	-	-
wurde	-	-
.	-	-
		
Ich	-	-
hatte	-	-
ein	-	-
Interesse	-	-
an	-	-
der	-	-
deutschen	-	-
Sprache	-	-
und	-	-
wählte	-	-
deshalb	-	-
,	-	-
die	-	-
Sprache	-	-
an	-	-
einer	-	-
Wirtschaftsuniversität	-	-
zu	-	-
studieren	-	-
.	-	-
		
Diese	-	-
Ausbildung	-	-
wird	-	-
in	-	-
der	-	-
dänischen	-	-
Gesellschaft	-	-
sehr	-	-
nachgefragt	-	-
und	-	-
ich	-	-
habe	-	-
mehrere	-	-
Berufsmöglichkeiten	-	-
und	M:PUNCT	,
zwar	-	-
als	-	-
Sprachmitarbeiterin	-	-
in	-	-
den	-	-
Unternehmen	-	-
,	-	-
als	-	-
Lehrerin	-	-
an	-	-
den	-	-
Gymnasien	-	-
,	-	-
als	-	-
Dolmetscherin	-	-
beim	-	-
Gericht	-	-
oder	-	-
bei	-	-
EU	M:DET	der
oder	-	-
als	-	-
Übersetzerin	-	-
in	-	-
einem	-	-
Übersetzungsbüro	-	-
.	-	-
		
Damit	-	-
habe	-	-
ich	-	-
mir	-	-
die	-	-
besten	-	-
Jobmöglichkeiten	-	-
für	-	-
die	-	-
Zukunft	-	-
gegeben	-	-
.	-	-
		
Der	-	-
heutige	-	-
Student	-	-
weiss	R:VERB:FORM	weiß
,	-	-
dass	-	-
es	-	-
nach	-	-
dem	-	-
Abschluss	-	-
schwierig	-	-
sein	-	-
wird	-	-
eine	M:PUNCT	,
Arbeit	-	-
zu	-	-
finden	-	-
die	M:PUNCT	,
ihm	-	-
seine	-	-
Zukunft	-	-
sichert	-	-
.	-	-
		
Die	-	-
Konkurenz	R:SPELL	Konkurrenz
ist	-	-
sehr	-	-
stark	-	-
und	-	-
die	-	-
Arbeitsplätze	-	-
gering	-	-
,	-	-
deshalb	-	-
muss	-	-
man	-	-
sehr	-	-
ehrgeizig	-	-
und	-	-
hochqualifiziert	R:ORTH	hoch qualifiziert
auf	-	-
seinen	R:DET:FORM	seinem
Gebiet	-	-
sein	-	-
.	-	-
		
In	-	-
den	-	-
meisten	-	-
Universitäten	-	-
oder	-	-
Hochschulen	-	-
wird	-	-
man	-	-
nicht	-	-
so	-	-
gut	-	-
über	-	-
die	-	-
reallen	R:SPELL	realen
Situationen	-	-
informiert	-	-
.	-	-
		
Meistens	-	-
reicht	-	-
eifach	R:SPELL	einfach
der	-	-
Abschluss	-	-
nicht	-	-
aus	-	-
was	M:PUNCT	,
dazu	-	-
führt	-	-
einen	M:PUNCT	,
Master	-	-
oder	-	-
einen	-	-
Bachellor	R:SPELL	Bachelor
abzulegen	-	-
.	-	-
		
Ein	-	-
Problem	-	-
das	M:PUNCT	,
immer	-	-
wieder	-	-
häufig	-	-
auftaucht	-	-
sind	M:PUNCT	,
die	-	-
Arbeitslosen	R:ORTH	arbeitslosen
Akademiker	-	-
.	-	-
		
Meistens	-	-
müssen	-	-
sie	-	-
andere	-	-
Jobs	-	-
finden	-	-
um	M:PUNCT	,
irgendwie	-	-
zu	-	-
überleben	-	-
.	-	-
		
Der	-	-
zukunftige	R:SPELL	zukünftige
Akademiker	U:NOUN	
Akademiker	-	-
sollte	-	-
sich	-	-
einen	R:DET:FORM	ein
Studienfach	-	-
auswählen	-	-
,	-	-
dass	R:OTHER	das
relativ	M:DET	eine
gute	-	-
Zukunftsperspektive	-	-
hat	-	-
und	-	-
ihm	-	-
vielleicht	-	-
eine	-	-
gute	-	-
Arbeit	-	-
sichert	-	-
.	-	-
		
Aber	-	-
die	-	-
heutige	-	-
Generation	-	-
von	-	-
Akademiker	R:NOUN:FORM	Akademikern
wird	-	-
